日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20240229,6902,デンソー,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機,2,TOPIX Large70
20240229,6904,原田工業,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6905,コーセル,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240229,6907,ジオマテック,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6908,イリソ電子工業,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240229,6912,菊水ホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6914,オプテックスグループ,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240229,6915,千代田インテグレ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6918,アバールデータ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6919,ケル,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6920,レーザーテック,プライム（内国株式）,3650,電気機器,9,電機・精密,2,TOPIX Large70
20240229,6923,スタンレー電気,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240229,6925,ウシオ電機,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240229,6926,岡谷電機産業,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6927,ヘリオス　テクノ　ホールディング,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6928,エノモト,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6929,日本セラミック,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240229,6930,日本アンテナ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6932,遠藤照明,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6937,古河電池,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6938,双信電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6941,山一電機,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240229,6942,ソフィアホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,6943,ＮＫＫスイッチズ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6946,日本アビオニクス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6947,図研,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240229,6951,日本電子,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240229,6952,カシオ計算機,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240229,6954,ファナック,プライム（内国株式）,3650,電気機器,9,電機・精密,1,TOPIX Core30
20240229,6955,ＦＤＫ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6957,芝浦電子,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6958,日本シイエムケイ,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6960,フクダ電子,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6961,エンプラス,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240229,6962,大真空,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6963,ローム,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240229,6964,サンコー,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6965,浜松ホトニクス,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240229,6966,三井ハイテック,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240229,6967,新光電気工業,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240229,6969,松尾電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6971,京セラ,プライム（内国株式）,3650,電気機器,9,電機・精密,2,TOPIX Large70
20240229,6973,協栄産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240229,6976,太陽誘電,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240229,6977,日本抵抗器製作所,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6981,村田製作所,プライム（内国株式）,3650,電気機器,9,電機・精密,1,TOPIX Core30
20240229,6982,リード,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機,-,-
20240229,6986,双葉電子工業,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6988,日東電工,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240229,6989,北陸電気工業,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240229,6993,大黒屋ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240229,6994,指月電機製作所,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240229,6995,東海理化電機製作所,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機,6,TOPIX Small 1
